,task_type,facet_product,facet_goal,facet_named,queries_num,access_area,access_common,access_item,evaluate_best,evaluate_correctn,evaluate_duplicat,evaluate_specific,evaluate_usefulne,find_common,find_known,find_specific,find_without,id_more,id_start,keep_link,learn_database,learn_domain,obtain_part,obtain_specific,obtain_whole,other,bknum_current,bksaved_current,pages_num,querylength,dwellserp,dwellcontent,timepercent,querynumber,clicks_num_segment,clicks_num_session,dwelltosave_cont,dwelltosave_serp,sources_num,refo_current_genera,refo_current_new,refo_current_repeat,refo_current_specia,refo_current_spelli,refo_current_stemid,refo_current_wordsu,state
103,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,-0.5138416142618314,1.545652112249833,0.925251912373292,0,2,2,6.8045830983063516,-0.77485692879274,8,0,0,0,0,0,0,0,1
104,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3,0,17,3,-1.423114715604453,120.20054565818106,0.5052717659930085,3,9,11,6.74100315914748,22.549124502004545,2,0,0,0,0,0,0,0,1
105,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,8.063247411586104,37.391476613327455,0.7865379083415746,4,3,13,7.439573650137357,1.4820724301442831,2,0,0,0,0,0,0,0,2
106,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,-1.8339782082165819,39.132377396040724,0.9435212460681855,4,14,13,0.5969920904266444,12.298153713712987,2,0,0,0,1,0,0,0,0
107,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.771315725955379,11.017062306259733,0.08259760818757447,1,6,22,17.573584748276506,0.8784816582933153,7,0,0,0,1,0,0,0,0
108,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,9,-0.9181809527623354,5.928727028638187,0.06199382174089452,4,6,10,-2.45505687666119,1.941565958272596,4,0,0,0,0,0,0,0,1
109,3,0,1,0,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,9,2,-0.0786802319198297,27.103272763944986,0.5861583704121168,5,3,14,5.704635059437727,2.18972955116709,2,0,0,0,0,0,0,0,1
110,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,-1.5462914524573175,28.712512954451064,1.0688004720869375,3,19,34,1.357837829267555,1.614230349483259,2,0,0,0,0,0,0,0,0
111,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,-1.7347434784042592,49.35608982260058,0.5189967040831822,2,2,26,6.32937294343542,18.64152154479819,6,0,0,0,0,0,0,0,0
112,2,0,0,0,6,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8,0,-0.937262196556124,-1.6893496363693004,0.6077629196602977,0,0,-8,4.067818873729586,1.9365046272988495,6,0,0,0,0,0,0,0,1
113,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,7,3,-1.3026158371291126,42.92309432446535,0.39497726909106623,0,1,-5,-1.8351502029457687,20.499015048602114,6,0,0,0,0,0,0,1,2
114,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,-0.5684021325592399,30.20100296889452,0.9314298432158247,0,4,31,2.5199739864433877,1.9067489041290149,3,0,0,0,1,0,0,0,0
115,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.09551556057777741,21.691909356815458,0.793963581149769,4,6,7,1.9761442312062196,1.7284990538609388,6,0,0,0,1,0,0,0,2
116,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,-2.2465502563096513,73.55083724539851,0.709254705604101,0,0,9,9.709867635909266,0.642874557433607,8,0,1,0,0,0,0,0,0
117,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0.48687239438774194,7.492255488128409,0.44763494777546886,2,2,9,10.211301279254162,1.7857067784595906,2,0,0,0,1,0,0,0,2
118,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,-2.492065971039096,39.39039219071718,0.6336196489310378,0,0,5,-5.059553806657938,2.555356759257143,5,0,0,0,0,0,0,0,0
119,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2.547306447677919,55.87481414208196,0.7993386792555225,4,10,-8,10.331183921213551,2.1888527230581025,0,0,0,0,0,0,0,0,1
120,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0.2374210114743137,33.70512975707686,0.8051147118097896,-1,7,42,6.661234997199586,-0.8794223721650232,4,0,0,1,1,0,0,0,0
121,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,-1.2266598315368564,24.799001795946296,0.8429280748352603,1,4,4,11.853201851262103,16.788840179432295,1,0,0,0,1,0,0,0,0
122,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13.708512806711797,30.98287375481455,0.7447871752742912,2,4,2,2.010971694929732,43.95718852773349,2,0,0,0,0,0,0,0,0
123,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3.054069956728358,21.105709218137996,0.3130533115464538,2,7,16,7.40525368178602,0.9633145755706851,3,0,0,0,0,0,0,0,1
124,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,15,-0.5948849347165162,40.3661505010653,-0.040025196790836964,0,3,49,3.50252232691526,2.320764483271672,1,0,0,0,1,0,0,0,0
125,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.20601733176284576,25.898767300966814,0.75259594072094,-1,0,5,-1.4391458188146977,44.890244511115085,8,0,0,0,1,0,0,0,0
126,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0.2659454537119273,10.912335745280128,0.2756915987367211,-1,3,-3,20.472232542631026,2.2495104173547804,6,0,0,0,0,0,0,0,1
127,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.5228680610217156,24.9079703200319,0.6274565972463996,0,4,-6,13.957371754499896,2.3417978399954027,7,0,0,0,1,0,0,0,0
128,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,19,-1.6122828545385959,11.296739250360801,1.0966097896158704,1,3,29,7.924642311071786,46.78294676433583,6,0,0,0,1,0,0,1,1
129,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,-1,-2.5564414641639464,-2.43885316921531,0.9594453326343351,-1,2,64,0.16442871617858268,1.555525645684004,5,0,0,0,1,0,0,0,0
130,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4.502986133648925,4.26804495922604,0.6424552091075579,3,10,-3,9.00686964063977,33.22754811190815,2,0,0,0,1,0,0,0,1
131,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,4.944299806462354,16.26344053050582,0.49391660229441614,2,0,13,5.781540382757351,0.6642125284900103,2,0,0,0,0,0,0,0,1
132,3,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,3,-0.5902731546926567,45.750559987655656,1.1296295935130398,3,9,-6,0.755563963883227,2.935126082162462,1,0,0,0,0,0,0,0,2
133,3,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,-1.054292942810175,1.9903168239466824,0.2011242986849368,11,3,49,-1.6691237031318003,14.98729228716379,2,0,0,1,1,0,0,0,2
134,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0.02088634136712439,15.606614819138077,0.3187060759553145,0,3,17,47.614612260229514,1.1183395550772333,2,0,0,1,0,0,0,0,2
135,3,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1.7167638981174642,17.862027418259494,1.2021604257467213,1,4,5,8.198399005032439,2.9666999847721325,2,0,0,1,0,0,0,0,0
136,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,12.826985217266309,109.81566039635885,0.9216560739423891,0,3,25,11.735950956626453,1.9251904095520391,5,0,0,0,0,0,0,0,0
137,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1.6090562902999763,6.111146006143912,0.8775016980124641,0,4,5,-2.665135513025493,13.218571567694461,0,0,0,0,1,0,0,0,1
138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-3.7313380528547384,22.021111087687935,1.0397319764542663,4,9,4,30.979416456271473,0.5759020573316012,3,0,0,0,0,0,0,0,0
139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5.2251491693908445,8.966412264140246,0.7909034113554773,7,1,78,3.137605296660632,-0.2433317186771775,5,0,1,1,1,0,0,0,1
140,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,-2.1496019829201782,10.67578740447147,0.03800987050996235,1,3,31,22.441733510530764,11.919451060878666,1,0,0,0,1,0,0,0,1
141,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,-1.6368540868770474,20.1204545509418,0.7883002430229115,0,4,-6,2.1412997015474655,2.45261232706484,5,0,0,0,1,0,0,0,3
142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,-1.9879985592849718,34.36117358997612,0.7219554266195259,9,10,13,3.4885147610285054,46.37658029407082,0,0,0,0,0,0,0,0,1
143,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,11,2,4.03580720643915,48.15858489747037,0.24795043265091427,0,1,5,27.758805693875807,-0.362603197687761,5,0,0,0,1,0,0,0,0
144,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,3,-2.2970089684471238,52.694074494790456,0.9592174272760283,5,10,19,12.353966387104343,2.463617885135915,1,0,0,0,0,0,0,0,1
145,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,13,-2.1769063382478313,23.641146152324282,0.5037667191007406,8,4,3,7.028339393650514,1.757216640867134,4,0,0,0,0,0,0,0,1
146,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,-3.293405202162706,43.55827385042424,0.6540583145211435,0,1,9,-1.9466476056341855,2.4919344775109527,6,0,0,0,0,0,0,0,1
147,3,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,0.957911474253212,-3.7051767164730407,-0.09096091710958495,1,4,22,4.292542877036325,0.6500365339265892,8,0,0,0,0,0,0,0,2
148,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,-0.23287996565372787,16.74493978110236,0.3699698282799472,11,4,13,13.393798511144773,10.187315626647397,2,0,0,0,1,0,0,0,2
149,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,0.5104289603732233,18.080477502476597,0.7130168997586275,0,7,3,7.742551047907141,50.73125459031354,4,0,0,0,0,0,0,0,0
150,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,-2.469101756823749,12.139367620109047,0.6601745851665047,2,3,1,0.8692167914512758,23.63041876491206,5,0,0,0,0,0,0,0,1
151,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,-2.0270784192199525,21.414812281142865,0.9243074710180627,4,0,1,7.579885507818169,72.62139756856068,6,0,0,0,0,0,0,0,1
152,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,-1.6696604535807889,24.149071608155815,0.3353098719536938,0,5,22,56.27727992090486,1.692033522419031,2,0,0,0,1,0,0,0,2
153,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,-2.5277434707129363,39.77382938240918,0.5277227513460186,0,2,19,3.037909876674788,5.40712338097072,5,0,0,0,0,0,0,0,2
154,3,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,4,-1.5788931279302396,45.53577794379771,0.3434594957522126,2,12,11,-5.470837565031239,44.217713799107194,11,0,0,0,0,0,0,0,0
155,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,3,-3.628929685263344,23.271015577445414,0.4672702182564754,1,3,15,4.696266389992848,21.934559603340347,4,0,0,0,0,0,0,0,0
156,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,-1.8987802592765357,25.56828029726382,-0.04154292347791941,0,3,10,14.376030657470277,25.91572841681598,1,0,0,0,1,0,0,0,1
157,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5.338105690837534,38.81526317331801,-0.03775396210884671,1,4,-4,-3.0186770327952916,2.6672918063551365,5,0,0,0,0,0,0,0,1
158,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,-1.6755174920966098,35.031041869428535,0.25592597842676873,-1,6,-1,0.8530870942889184,2.5623493370093464,8,0,0,0,0,0,0,0,0
159,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,-0.2590346250973199,1.4129284275451606,0.11489102427171942,0,7,22,8.054345263606493,-0.9432337147803342,6,0,0,0,0,0,0,0,2
160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,-2.0967764905392845,13.951869110420862,0.8455780300431781,10,8,-6,-0.09421772915962734,0.9106448662537432,5,0,0,0,0,0,0,0,0
161,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,6,-0.28941894694596254,-1.1064887483952397,0.3867571250300713,0,5,16,0.5148983119839468,1.6523940148095966,2,0,0,0,0,0,0,0,2
162,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,-0.7260907606308803,24.46755494304618,0.3492501577120354,0,1,-3,-1.4281691599226147,9.182079327626715,8,0,0,0,1,0,0,0,1
163,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1.7191185428406532,19.236678727421314,0.3421270710085067,1,1,-6,2.14535671774963,52.961593219587215,2,0,0,0,0,0,0,0,0
164,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,-0.001643106047124837,43.97178375337975,0.6636605082901582,4,19,1,14.265328356730063,1.3927103973399426,5,0,0,0,1,0,0,0,1
165,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,1,-1.384561738576048,38.72380777937042,0.8022112906867125,1,1,-5,1.9254814925963362,31.436766741460993,1,0,0,0,1,0,0,0,1
166,3,1,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,16.533075646671428,17.06692264707717,1.1362334967718364,0,3,-5,0.27811465024464144,39.51821525471007,3,0,0,0,1,0,0,0,1
167,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,-0.7614120207786258,5.1320268715884225,0.2558460733433287,0,4,25,-4.527300372789023,1.4244384275203277,2,0,0,0,0,0,0,0,1
168,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1.1298980752393795,26.58126012465301,0.9348920537494732,1,10,37,0.7969188171492032,2.5187714856605594,3,0,0,0,1,0,0,0,1
169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,-0.70991308114238,0.8568832291273494,0.5697415154971146,2,10,31,12.184572684883138,2.458924478113783,6,0,0,0,1,0,0,0,1
170,3,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,-0.4539235606298311,45.93183084770458,0.7294982355609656,1,10,-10,28.47283631240711,24.931452000634877,7,0,0,0,0,0,0,0,0
171,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0.8149314644601979,22.605810136474588,1.0903472097089832,-1,8,-1,-1.185681867248039,15.831928208604495,6,0,0,0,0,0,0,0,0
172,2,0,1,1,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,8,3,54.6447380417153,14.157891420055526,0.8082202867563463,0,1,1,-0.8479552548535136,3.2227756618971353,2,0,0,0,0,0,0,0,2
173,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,3,-2.173472658005668,54.14864036027349,-0.08209069951875372,-1,3,-9,4.092762510059785,24.523492255801134,2,0,0,0,0,0,0,1,1
174,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,8,3.7208013299216818,40.08874875397707,0.7637492025253534,-1,4,3,20.221517427403626,2.2899365419228888,6,0,0,0,1,0,0,0,1
175,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,4,-0.6514340290901224,6.943713066814356,0.754067411061731,2,3,42,15.527856176871111,27.716510817030176,2,0,0,0,0,0,0,0,0
176,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-3.458055924571454,-2.5772896863366093,0.2910446336691351,3,0,2,-2.395527503677835,-0.42020337113034884,3,0,0,0,0,0,0,0,0
177,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,-2.644430404401105,36.03632524485508,0.6409433646096314,0,3,23,7.776676852143136,2.3572188900201554,5,0,0,0,0,0,0,0,0
178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,0,16.1357405005486,35.48502736401571,0.8921891978240607,14,8,15,40.65932425111508,2.712029457560194,8,0,0,0,1,0,0,0,0
179,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,2.892410786084081,47.41503127577421,1.1555994421538192,0,7,1,42.63200005958727,52.18944392460254,1,0,0,0,0,0,0,0,1
180,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,1,-0.9577925777863765,60.93958892304009,0.0960201107953132,2,4,26,18.460934981979435,3.171023183553026,2,0,0,0,0,0,0,0,2
181,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,-1.5253278778040058,11.309938747055508,0.9319765357852506,0,7,1,6.324326961681335,2.9403368885624,6,0,0,0,1,0,0,0,1
182,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,-2.4800265703335946,4.364052361601733,0.9921627177223292,11,4,0,36.11296937740623,30.378131240910186,3,0,0,0,0,0,0,0,2
183,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,4,7,5.248780506262657,40.735614996026655,0.32613369747253196,0,8,16,16.031176562402763,0.421105159323645,5,0,0,0,0,0,0,0,0
184,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3930711602689424,10.803067939954131,0.9049439153746022,4,3,0,21.712142937919232,2.028213161347103,6,0,0,0,0,0,0,0,0
185,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1.099421005834028,2.1601227255266835,0.8496496180684603,-1,6,11,6.653072676308582,1.3854914826433435,1,0,0,0,0,0,0,0,2
186,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,-1.6177737523730307,37.58304647714363,0.722298804279903,11,9,-5,-3.8438967977031937,2.634146230992525,4,0,0,0,1,0,0,0,0
187,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,16,14.144771619783505,-1.495198424577178,0.2156253810007759,3,3,6,-2.2440927173132508,20.61216164262803,5,0,0,0,0,0,0,0,0
188,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4.672746768102519,29.19155474174695,0.3301890846069253,3,9,-5,5.99139699450026,24.567885984214634,1,0,0,0,0,0,0,0,1
189,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0.22942633689478448,24.144342069186084,0.6251666279528144,0,2,-3,15.753322245788649,1.7613244844808418,3,0,0,0,1,0,0,0,2
190,2,0,1,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3.0891452731516074,-1.5393845505523878,0.772580491237433,0,8,-3,-1.6318999024453844,29.73588133708686,6,0,0,0,0,0,0,0,1
191,4,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0,0.02086499831553973,19.259243580509427,0.18610398902715902,0,19,61,5.757046920476035,1.7105179084785271,8,0,0,0,1,0,0,0,0
192,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,-1.2872601555941885,2.5574551989142758,0.9102850401348965,1,5,0,-0.413587630265674,31.696580362512204,7,0,0,0,0,0,0,0,2
193,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,-0.3738268009657528,6.647548854081695,0.39554116345295953,1,7,9,-4.111711052726381,2.6498551641490553,4,0,0,0,0,0,0,0,1
194,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-2.2791097003242897,27.952268207886775,0.6289444331771472,1,9,-6,27.07429503889111,2.7766277205349086,1,0,0,0,1,0,0,0,2
195,0,0,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,11,0,-1.6517786857851524,11.047039957806986,0.13359694378277726,4,9,18,-2.228392802579909,46.76637835611808,3,0,0,0,0,0,0,0,1
196,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,25.29007633625958,20.23565761856639,0.06938224867488821,3,0,45,4.265102720479876,45.03340417388233,4,0,0,1,0,0,0,0,0
197,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,-2.139200920318806,46.78856916153779,0.7909269362406769,6,2,26,7.213744475914086,2.584259117307758,3,0,0,0,1,0,0,0,2
198,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,21.441207071141584,15.424771781743171,1.0518226294840365,0,0,-5,-0.8135076478221759,1.0398248568634012,6,0,0,1,1,0,0,0,2
199,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,3,-1.825564853056048,-2.698604647591937,1.0422835097434962,0,11,39,13.596993172291231,2.3340067115224885,4,0,0,0,0,0,0,0,1
200,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,17.199247824406687,-4.332421083033321,0.7835330147927522,0,2,19,-3.5556600032753125,1.6844464815036646,2,0,0,0,0,0,0,1,0
201,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,6,-1.1037602259999528,56.02385991131445,0.0029887844240181483,5,7,7,8.292849271728347,21.705984203931784,0,0,0,0,1,0,0,0,0
202,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,-1.0484145865008183,1.9848614526975563,0.39100452186702317,2,1,16,1.8992589127235022,20.73601345487363,5,0,0,0,1,0,0,0,0
203,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,13,-3.073012913293173,15.311324820583739,-0.0672445393840507,1,0,29,8.098248371955647,60.9065152443189,3,0,0,0,0,0,0,0,0
204,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,-0.4303261271207237,32.950367900512184,0.2596273215124867,5,4,1,-0.9589662821502571,1.3521394494901653,3,0,0,0,0,0,0,0,1
205,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,3.006278993405034,5.548575661561632,0.9228054800731554,0,9,15,8.51333579815326,2.406991172934741,3,0,0,0,1,0,0,0,0
206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,9.61830332313733,9.75681038538921,0.5465879117846966,5,10,7,3.552095257062116,1.0017661176227701,3,0,0,0,1,0,0,0,0
207,1,0,0,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,-2.424416226478712,41.581956212738,0.19733094227522027,3,19,12,4.308672401340608,0.9121652578773256,2,0,0,0,1,0,0,0,2
