,index,id,studentID,task_id,score,content,time_stamp,target,session_id,query_order,query_len,session_end,query_dwell_time,BEGIN_SEARCH_count,JUMP_IN_count,MOUSE_MOVE_count,JUMP_OUT_count,QUERY_REFORM_count,HOVER_count,CLICK_count,SCROLL_count,OVER_count,SEARCH_END_count,GOTO_PAGE_count,clicked_doc_count,query_relevance_count,query_key_count,task_relevance_count,task_key_count,query_nDCG3,query_nDCG5,query_nDCG10,task_nDCG3,task_nDCG5,task_nDCG10,query_precision3,query_precision5,query_precision10,task_precision3,task_precision5,task_precision10,num_of_click3,ave_query_relevant_score,ave_task_relevant_score,new_unique_query_terms_num,query_similarity,click_precision_query,click_precision_task,num_of_click5,num_of_click10,click_depth,state
54,875,95,2016310023,3,1,TIMESTAMP=1513048290399	USER=2016310023	TASK=3	QUERY=清华大学	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513050000000.0,0,34,2,4,0,11648.0,5,1,209,1,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.363636364,0.0,0.0,0,0,29,1
55,876,96,2016310023,3,1,TIMESTAMP=1513048309456	USER=2016310023	TASK=3	QUERY=清华大学	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513050000000.0,0,34,3,4,0,11648.0,5,1,209,1,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,29,1
56,877,97,2016310023,3,1,TIMESTAMP=1513048354731	USER=2016310023	TASK=3	QUERY=清华大学	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513050000000.0,0,34,4,4,0,11648.0,5,1,209,1,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,29,1
57,1109,98,2017213705,12,2,TIMESTAMP=1513048326869	USER=2017213705	TASK=12	QUERY=辽宁号的优势和劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513050000000.0,0,32,2,9,0,77474.0,1,3,50,2,1,18,2,100,0,0,0,2,2,1,2,1,0.878583172,0.959562031,0.956023023,0.802612059,0.939522579,0.935531693,1.0,1.0,0.7,1.0,1.0,0.6,1,1.5,1.5,0.555555556,0.333333333,1.0,1.0,1,0,1,3
58,1110,99,2017213705,12,3,TIMESTAMP=1513048377049	USER=2017213705	TASK=12	QUERY=辽宁号的优势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513050000000.0,0,32,3,6,0,44283.0,1,3,40,2,1,18,1,57,0,0,0,1,1,1,1,1,0.333333333,0.348824208,0.602896506,0.200583427,0.19049343,0.518576162,1.0,0.8,0.666666667,0.666666667,0.4,0.444444444,0,3.0,3.0,0.0,0.75,1.0,1.0,1,0,5,3
59,878,100,2016310023,3,2,TIMESTAMP=1513048449909	USER=2016310023	TASK=3	QUERY=清华大学贴吧	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513050000000.0,0,34,5,6,0,84411.0,2,2,105,2,1,14,2,92,0,0,1,2,2,2,1,0,0.612898479,0.51509263,0.795724228,0.185432798,0.171719047,0.574975389,1.0,0.6,0.8,0.333333333,0.2,0.4,1,2.5,0.5,0.333333333,0.666666667,1.0,0.5,1,0,1,1
60,879,101,2016310023,3,1,TIMESTAMP=1513048472239	USER=2016310023	TASK=3	QUERY=清华大学	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513050000000.0,0,34,6,4,0,11648.0,5,1,209,1,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.666666667,0.0,0.0,0,0,29,1
61,880,102,2016310023,3,1,TIMESTAMP=1513048491618	USER=2016310023	TASK=3	QUERY=清华大学	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513050000000.0,0,34,7,4,0,11648.0,5,1,209,1,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,29,1
62,1111,103,2017213705,12,3,TIMESTAMP=1513048460979	USER=2017213705	TASK=12	QUERY=航母的作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513050000000.0,0,32,4,5,1,60638.0,1,5,68,4,0,30,3,145,1,0,0,3,3,2,3,2,0.830810337,0.877722134,0.940330183,0.830810337,0.877722134,0.93443572,1.0,1.0,1.0,1.0,1.0,1.0,0,2.333333333,2.0,0.4,0.1,1.0,1.0,1,1,6,2
63,881,104,2016310023,3,2,TIMESTAMP=1513048593640	USER=2016310023	TASK=3	QUERY=百度地图	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513050000000.0,0,34,8,4,0,93944.0,1,2,86,2,1,6,1,43,0,0,0,1,1,1,1,0,0.612135869,0.525699758,0.822224892,0.919720789,0.919720789,0.919720789,1.0,0.6,0.8,0.666666667,0.4,0.2,0,3.0,1.0,0.5,0.0,1.0,1.0,0,0,0,2
64,882,105,2016310023,3,2,TIMESTAMP=1513048793532	USER=2016310023	TASK=3	QUERY=咸鱼	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513050000000.0,0,34,9,2,0,172133.0,1,2,94,2,1,20,2,32,0,0,0,2,2,2,1,1,0.511576142,0.669633516,0.839559864,1.0,1.0,1.0,0.666666667,0.8,0.9,0.333333333,0.2,0.1,0,3.0,1.0,0.333333333,0.0,1.0,0.5,1,0,4,2
65,1079,106,2017213705,2,2,TIMESTAMP=1513048858650	USER=2017213705	TASK=2	QUERY= 北京周边5日游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513050000000.0,0,33,1,8,0,227956.0,1,6,157,5,1,60,4,162,0,0,0,4,4,1,4,1,0.629499055,0.789306592,0.888304574,0.646185817,0.744289088,0.912023624,1.0,1.0,1.0,1.0,1.0,1.0,3,1.25,1.25,1.0,0.0,1.0,1.0,3,1,6,2
66,1080,107,2017213705,2,3,TIMESTAMP=1513048880288	USER=2017213705	TASK=2	QUERY=驴妈妈北京5日游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513050000000.0,0,33,2,8,1,13585.0,1,3,43,2,0,10,2,0,1,0,0,2,1,0,0,0,0.156426242,0.26767174,0.634062156,0.0,0.170083423,0.488073775,0.333333333,0.4,0.6,0.0,0.2,0.4,1,0.5,0.0,0.2,0.5,0.5,0.0,1,0,3,2
67,883,108,2016310023,3,5,TIMESTAMP=1513049048793	USER=2016310023	TASK=3	QUERY=天猫	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513050000000.0,1,34,10,2,0,248057.0,1,2,35,2,1,2,1,0,0,0,0,1,1,1,0,0,1.0,0.916532372,0.98076224,0.262670777,0.304820714,0.639310585,1.0,1.0,1.0,0.666666667,0.6,0.7,0,3.0,0.0,0.5,0.0,1.0,0.0,0,0,0,2
68,884,109,2016310023,3,5,TIMESTAMP=1513049130542	USER=2016310023	TASK=3	QUERY=58同城	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513050000000.0,1,34,11,4,0,73724.0,1,1,46,1,1,2,1,0,0,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1,3.0,2.0,0.666666667,0.0,1.0,1.0,1,0,1,2
69,885,110,2016310023,3,4,TIMESTAMP=1513049278893	USER=2016310023	TASK=3	QUERY=死飞自行车的购买注意事项	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513050000000.0,1,34,12,12,1,128435.0,1,3,142,3,0,22,3,64,1,0,0,3,3,1,3,2,0.878583172,0.895469365,0.956944127,0.865656572,0.960774349,0.96325582,1.0,1.0,1.0,1.0,1.0,1.0,2,1.666666667,2.0,0.75,0.0,1.0,1.0,2,0,3,3
70,1106,111,2017213705,11,1,TIMESTAMP=1513049342008	USER=2017213705	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513050000000.0,0,35,1,8,0,25566.0,1,3,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,29,1
71,1107,112,2017213705,11,4,TIMESTAMP=1513049425506	USER=2017213705	TASK=11	QUERY=清华大学陈明游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513050000000.0,1,35,2,9,1,69351.0,1,6,109,5,0,36,3,85,1,0,0,3,2,2,2,2,0.530721274,0.535638352,0.765177919,0.361531611,0.413360486,0.697008127,0.666666667,0.8,0.8,0.666666667,0.8,0.8,0,3.0,2.5,0.2,0.7,0.666666667,0.666666667,2,1,9,2
72,892,113,2016310023,10,5,TIMESTAMP=1513049672938	USER=2016310023	TASK=10	QUERY= 苹果香港	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513050000000.0,1,37,1,5,0,50271.0,1,1,36,1,1,2,1,0,0,0,0,1,1,1,1,0,0.597761092,0.507878143,0.756662449,0.631038505,0.616618178,0.667119365,1.0,0.8,0.857142857,1.0,0.8,0.857142857,0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,2
73,1078,114,2017213705,1,4,TIMESTAMP=1513049784516	USER=2017213705	TASK=1	QUERY=十人参与的破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513050000000.0,1,36,1,9,1,191254.0,1,9,121,8,0,28,6,82,1,0,0,6,6,6,6,6,0.597761092,0.587741454,0.817954232,0.597761092,0.587741454,0.817954232,1.0,0.8,0.9,1.0,0.8,0.9,2,2.5,2.5,1.0,0.0,1.0,1.0,3,2,9,2
74,893,115,2016310023,10,5,TIMESTAMP=1513049945036	USER=2016310023	TASK=10	QUERY=京东	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513050000000.0,1,37,2,2,0,265967.0,1,2,36,2,1,6,1,0,0,0,0,1,1,1,0,0,0.597761092,0.58408981,0.633683355,0.452508153,0.375729116,0.396737744,1.0,1.0,0.95,0.5,0.4,0.4,1,3.0,0.0,0.285714286,0.0,1.0,0.0,1,0,2,2
75,894,116,2016310023,10,5,TIMESTAMP=1513050050595	USER=2016310023	TASK=10	QUERY=香港购买iphone是否需要缴纳关税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513050000000.0,1,37,3,18,1,98153.0,1,1,65,1,0,10,1,58,1,0,0,1,1,1,1,1,0.865920364,0.790635589,0.952858732,0.798880546,0.742184131,0.935969459,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,0.9,0.0,1.0,1.0,1,0,1,3
76,891,117,2016310023,8,5,TIMESTAMP=1513050407538	USER=2016310023	TASK=8	QUERY= 谷歌眼镜	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513050000000.0,1,38,1,5,1,204485.0,1,7,206,7,0,68,7,125,1,0,0,7,5,4,5,4,0.612135869,0.719680286,0.879512405,0.612135869,0.719680286,0.879134312,1.0,1.0,0.8,1.0,1.0,0.8,1,1.857142857,1.857142857,1.0,0.0,0.714285714,0.714285714,2,4,9,1
77,886,118,2016310023,4,5,TIMESTAMP=1513050544749	USER=2016310023	TASK=4	QUERY= 国际航班行李须知	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513050000000.0,1,39,1,9,1,36039.0,1,1,38,1,0,2,1,0,1,0,0,1,1,1,1,1,0.865920364,0.895242998,0.96256157,0.865920364,0.895242998,0.96256157,1.0,1.0,0.9,1.0,1.0,0.9,0,3.0,3.0,1.0,0.0,1.0,1.0,0,0,0,2
78,897,119,2016310023,12,5,TIMESTAMP=1513050785772	USER=2016310023	TASK=12	QUERY= 辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513050000000.0,1,40,1,4,0,74609.0,1,2,87,2,1,22,2,106,0,0,0,2,1,1,1,1,0.590788903,0.756773775,0.870552241,0.349370093,0.603870076,0.715802316,0.666666667,0.8,0.9,0.666666667,0.8,0.8,1,3.0,2.0,1.0,0.0,0.5,0.5,1,0,2,1
79,898,120,2016310023,12,5,TIMESTAMP=1513050799449	USER=2016310023	TASK=12	QUERY=辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513050000000.0,1,40,2,3,0,7989.0,1,0,35,0,1,2,0,0,0,0,0,0,0,0,0,0,0.673543918,0.766368492,0.892219441,0.673543918,0.766368492,0.887421721,0.333333333,0.6,0.8,0.333333333,0.6,0.6,0,0.0,0.0,0.0,0.75,0.0,0.0,0,0,29,1
80,899,121,2016310023,12,5,TIMESTAMP=1513050880850	USER=2016310023	TASK=12	QUERY=百度百科	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513050000000.0,1,40,3,4,1,75667.0,1,4,24,4,0,6,2,0,1,0,0,1,1,1,1,1,0.804612906,0.704235666,0.891784774,0.843573758,0.668113054,0.887433726,1.0,0.8,0.9,1.0,0.6,0.5,0,3.0,2.0,0.5,0.0,1.0,1.0,0,0,0,1
81,20,147,1701110210,8,4,TIMESTAMP=1513057131341	USER=1701110210	TASK=8	QUERY= 谷歌眼镜 功能 使用方式 售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513060000000.0,1,54,1,16,1,490462.0,1,4,105,4,0,10,3,55,1,0,0,3,3,3,3,3,0.798880546,0.827279443,0.94394773,1.0,0.874798557,0.969975196,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,1.0,0.0,1.0,1.0,1,1,6,3
82,30,161,1701110210,12,2,TIMESTAMP=1513060718523	USER=1701110210	TASK=12	QUERY= 辽宁舰	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513060000000.0,0,58,1,4,0,29987.0,3,2,92,2,3,8,2,102,0,0,0,1,1,1,1,1,0.227451975,0.441659013,0.715115635,0.333333333,0.635688669,0.762252628,1.0,1.0,1.0,1.0,1.0,0.9,0,3.0,2.0,1.0,0.0,1.0,1.0,0,0,0,1
83,31,162,1701110210,12,1,TIMESTAMP=1513060759866	USER=1701110210	TASK=12	QUERY= 辽宁舰 互动百科	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513060000000.0,0,58,2,9,0,26173.0,1,0,86,0,1,4,0,121,0,0,0,0,0,0,0,0,0.878961873,0.898958446,0.962491514,0.726228762,0.836882691,0.902874794,0.666666667,0.8,0.6,0.333333333,0.6,0.4,0,0.0,0.0,0.5,0.5,0.0,0.0,0,0,29,3
84,32,163,1701110210,12,1,TIMESTAMP=1513060804568	USER=1701110210	TASK=12	QUERY= 中国辽宁舰 百科	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513060000000.0,0,58,3,9,0,25608.0,1,0,71,0,1,2,0,72,0,0,0,0,0,0,0,0,0.515847492,0.595833783,0.667817239,0.530721274,0.60961995,0.74867613,0.666666667,0.8,0.833333333,0.666666667,0.6,0.666666667,0,0.0,0.0,0.2,0.6,0.0,0.0,0,0,29,3
85,33,164,1701110210,12,4,TIMESTAMP=1513060967063	USER=1701110210	TASK=12	QUERY= 辽宁舰 百科	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513060000000.0,1,58,4,7,0,424603.0,2,4,83,4,1,11,4,107,0,1,0,3,1,1,1,1,0.802612059,0.76526196,0.905550033,0.703918089,0.624105568,0.85099362,1.0,0.8,0.777777778,0.666666667,0.4,0.555555556,1,3.0,2.0,0.0,0.75,0.333333333,0.333333333,1,1,7,3
86,34,165,1701110210,12,1,TIMESTAMP=1513061133994	USER=1701110210	TASK=12	QUERY= 辽宁舰  相对其他国家 优劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513060000000.0,0,58,5,16,0,139337.0,1,2,95,2,1,2,1,95,0,0,0,1,1,0,1,0,0.745252534,0.745252534,0.889640655,0.745252534,0.745252534,0.889640655,0.333333333,0.2,0.3,0.333333333,0.2,0.3,0,1.0,1.0,0.6,0.266666667,1.0,1.0,1,0,5,2
87,35,166,1701110210,12,4,TIMESTAMP=1513061188049	USER=1701110210	TASK=12	QUERY= 辽宁舰  其他国家 对比	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513060000000.0,1,58,6,13,1,33364.0,1,2,71,2,0,4,1,36,1,0,0,1,1,1,1,1,0.90377944,0.941395872,0.972019462,1.0,1.0,1.0,1.0,0.8,0.857142857,1.0,1.0,1.0,0,3.0,3.0,0.071428571,0.642857143,1.0,1.0,0,0,0,2
88,8,167,1701110210,3,3,TIMESTAMP=1513062141813	USER=1701110210	TASK=3	QUERY= 死飞自行车 清华附近	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513060000000.0,0,59,1,11,0,49902.0,1,2,72,2,1,10,2,30,0,0,0,2,1,0,1,0,0.470786921,0.742039159,0.742039159,0.907283601,0.980570472,0.980570472,0.666666667,0.8,0.8,0.666666667,0.8,0.8,1,1.0,1.0,1.0,0.0,0.5,0.5,1,0,2,1
89,9,168,1701110210,3,2,TIMESTAMP=1513062180895	USER=1701110210	TASK=3	QUERY= 死飞自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513060000000.0,0,59,2,6,0,29773.0,1,1,33,1,1,4,1,68,0,0,0,1,1,1,1,1,0.530721274,0.547394237,0.710926022,0.612898479,0.635941001,0.711229155,0.666666667,0.8,0.7,0.666666667,0.8,0.7,1,3.0,3.0,0.0,0.6,1.0,1.0,1,0,1,1
90,10,169,1701110210,3,2,TIMESTAMP=1513062328951	USER=1701110210	TASK=3	QUERY= 清华西门 死飞公园	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513060000000.0,0,59,3,10,0,136490.0,1,6,126,5,1,14,3,146,0,0,0,2,1,1,1,1,0.541942129,0.706854743,0.82373454,0.336771959,0.514259316,0.687877361,0.333333333,0.4,0.7,0.666666667,0.6,0.7,1,1.0,1.0,0.5,0.25,0.5,0.5,1,1,7,2
91,11,170,1701110210,3,2,TIMESTAMP=1513062472916	USER=1701110210	TASK=3	QUERY= 死飞 报价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513060000000.0,0,59,4,6,0,133388.0,1,3,88,3,1,14,3,87,0,0,0,1,1,1,1,1,0.865920364,0.828122754,0.961627784,0.865920364,0.828122754,0.956314494,1.0,1.0,1.0,1.0,1.0,1.0,0,3.0,3.0,0.181818182,0.272727273,1.0,1.0,0,0,0,3
92,12,171,1701110210,3,2,TIMESTAMP=1513062518950	USER=1701110210	TASK=3	QUERY= 死飞实体店 中关村	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513060000000.0,0,59,5,10,1,33941.0,1,1,41,1,0,2,1,63,1,0,0,1,1,0,1,0,0.397238142,0.443084751,0.68310018,0.242397534,0.28778266,0.625448926,1.0,1.0,1.0,1.0,0.8,0.9,0,1.0,1.0,0.545454545,0.272727273,1.0,1.0,0,1,6,3
93,2,172,1701110210,2,4,TIMESTAMP=1513063113285	USER=1701110210	TASK=2	QUERY= 北京周边 短期游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513060000000.0,1,60,1,9,0,111750.0,1,6,137,6,1,20,6,114,0,0,0,6,5,5,5,5,0.361531611,0.501161875,0.786114728,0.843573758,0.886946598,0.963797395,1.0,1.0,1.0,1.0,1.0,1.0,2,2.4,2.0,1.0,0.0,0.833333333,0.833333333,3,2,9,1
94,3,173,1701110210,2,4,TIMESTAMP=1513063216303	USER=1701110210	TASK=2	QUERY= 北京周边 短期度假 攻略	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513060000000.0,1,60,2,13,0,91287.0,1,2,106,2,1,12,2,115,0,0,0,2,2,2,2,2,0.397238142,0.706198663,0.77765653,0.493700933,0.710833853,0.793487194,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,0.333333333,0.583333333,1.0,1.0,0,2,7,1
95,4,174,1701110210,2,5,TIMESTAMP=1513063380190	USER=1701110210	TASK=2	QUERY= 古北水镇 攻略	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513060000000.0,1,60,3,8,0,153939.0,1,1,61,1,1,6,1,64,0,0,0,1,1,1,1,1,0.562651065,0.608941973,0.839114199,0.687147516,0.773893196,0.89106569,1.0,1.0,1.0,1.0,1.0,1.0,0,3.0,2.0,0.214285714,0.285714286,1.0,1.0,0,1,7,2
96,5,175,1701110210,2,5,TIMESTAMP=1513063467320	USER=1701110210	TASK=2	QUERY= 黄花城水长城 攻略	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513060000000.0,1,60,4,10,0,76303.0,1,2,57,2,1,6,2,97,0,0,0,2,2,2,2,2,0.731840728,0.731219838,0.891761516,0.494931689,0.687619059,0.821533098,1.0,1.0,1.0,1.0,1.0,1.0,1,2.5,2.0,0.363636364,0.363636364,1.0,1.0,2,0,4,2
97,6,176,1701110210,2,5,TIMESTAMP=1513063507180	USER=1701110210	TASK=2	QUERY=张裕酒庄 攻略	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513060000000.0,1,60,5,7,0,28958.0,1,1,66,1,1,8,1,70,0,0,0,1,1,0,1,0,0.922579696,0.872469799,0.958508827,0.842828265,0.817524422,0.854730353,1.0,1.0,0.9,1.0,0.8,0.8,1,1.0,1.0,0.333333333,0.25,1.0,1.0,1,0,2,2
98,7,177,1701110210,2,5,TIMESTAMP=1513063557169	USER=1701110210	TASK=2	QUERY=白洋淀 攻略	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513060000000.0,1,60,6,6,1,41170.0,1,2,92,2,0,12,2,67,1,0,0,2,2,2,2,2,0.865920364,0.790635589,0.95107853,0.804612906,0.785450976,0.927620259,1.0,1.0,0.8,1.0,1.0,0.8,2,2.5,2.0,0.3,0.3,1.0,1.0,2,0,3,2
99,17,178,1701110210,7,5,TIMESTAMP=1513064561097	USER=1701110210	TASK=7	QUERY= 戒烟好处	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513060000000.0,1,61,1,5,0,37450.0,1,4,72,4,1,4,2,77,0,0,0,2,2,2,2,2,0.830810337,0.877722134,0.950283584,0.746215505,0.816583202,0.924740315,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,1.0,0.0,1.0,1.0,1,0,2,2
100,18,179,1701110210,7,5,TIMESTAMP=1513064601131	USER=1701110210	TASK=7	QUERY= 戒烟副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513060000000.0,1,61,2,6,0,30957.0,1,3,92,3,1,14,3,95,0,0,0,3,3,2,3,2,0.798880546,0.809330569,0.942293725,0.798880546,0.76732376,0.9307719,1.0,1.0,1.0,1.0,1.0,1.0,2,2.333333333,2.333333333,0.375,0.375,1.0,1.0,2,1,6,2
101,19,180,1701110210,7,5,TIMESTAMP=1513064652266	USER=1701110210	TASK=7	QUERY=有效的戒烟方式	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513060000000.0,1,61,3,7,1,29369.0,1,4,95,4,0,14,4,111,1,0,0,4,4,3,4,3,0.865920364,0.819629456,0.954473922,0.865920364,0.819629456,0.954473922,1.0,1.0,1.0,1.0,1.0,1.0,0,2.5,2.5,0.454545455,0.181818182,1.0,1.0,1,2,9,2
102,13,181,1701110210,4,5,TIMESTAMP=1513065058237	USER=1701110210	TASK=4	QUERY= 国际航班 行李 规定	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513070000000.0,1,62,1,11,0,112538.0,1,5,78,5,1,12,4,31,0,0,0,4,4,3,4,4,1.0,0.722726573,0.942472092,1.0,0.722726573,0.933553499,1.0,0.6,0.8,1.0,0.6,0.8,1,2.5,2.5,1.0,0.0,1.0,1.0,2,1,8,2
103,14,182,1701110210,4,4,TIMESTAMP=1513065196727	USER=1701110210	TASK=4	QUERY= 国际航班 行李 必须手提	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513070000000.0,1,62,2,13,0,129657.0,1,1,67,1,1,2,1,181,0,0,0,1,1,1,1,1,0.798880546,0.854645626,0.955101368,0.865920364,0.790635589,0.944010052,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,0.307692308,0.538461538,1.0,1.0,1,0,1,3
104,15,183,1701110210,4,4,TIMESTAMP=1513065287254	USER=1701110210	TASK=4	QUERY= 国际航班 行李 必须托运	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513070000000.0,1,62,3,13,0,73465.0,1,6,150,6,1,10,3,80,0,0,0,2,2,2,2,2,0.798880546,0.666989802,0.910052652,0.396641638,0.432247199,0.721346924,1.0,1.0,0.9,1.0,1.0,0.9,0,3.0,2.5,0.153846154,0.692307692,1.0,1.0,0,1,6,3
105,16,184,1701110210,4,5,TIMESTAMP=1513065341065	USER=1701110210	TASK=4	QUERY= 国际航班 行李 必须随身携带	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513070000000.0,1,62,4,15,1,41498.0,1,2,52,2,0,2,1,131,1,0,0,1,1,1,1,1,0.798880546,0.729444184,0.922807303,0.629690883,0.721478838,0.891670714,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,0.266666667,0.6,1.0,1.0,0,1,6,3
106,27,187,1701110210,11,1,TIMESTAMP=1513065863200	USER=1701110210	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513070000000.0,0,63,1,8,0,15221.0,3,1,35,1,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,29,2
107,28,188,1701110210,11,5,TIMESTAMP=1513065930389	USER=1701110210	TASK=11	QUERY= 清华游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513070000000.0,1,63,2,6,0,55017.0,1,1,59,1,1,6,1,36,0,0,0,1,1,1,1,1,0.696730701,0.708756305,0.890120468,0.696730701,0.686198113,0.882759681,1.0,1.0,0.9,1.0,0.8,0.8,0,3.0,3.0,0.0,0.75,1.0,1.0,0,0,0,2
108,29,189,1701110210,11,5,TIMESTAMP=1513065975203	USER=1701110210	TASK=11	QUERY= 清华游泳馆地址	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513070000000.0,1,63,3,8,1,33815.0,1,1,85,1,0,4,1,89,1,0,0,1,1,1,1,1,0.597761092,0.766780075,0.843904849,0.865920364,0.895242998,0.953357068,1.0,1.0,0.9,1.0,1.0,0.9,1,3.0,3.0,0.25,0.75,1.0,1.0,1,0,3,3
